% Model,Resultfiles.mph
% Version,COMSOL 6.2.0.290
% Date,"Mar 31 2025, 14:38"
% Dimension,2
% Nodes,9491
% Expressions,76
% Description,Phase fraction
% Length unit,m
% X,Y,audc.phase5.xi (1) @ t=0,audc.phase5.xi (1) @ t=0.1,audc.phase5.xi (1) @ t=0.2,audc.phase5.xi (1) @ t=0.3,audc.phase5.xi (1) @ t=0.4,audc.phase5.xi (1) @ t=0.5,audc.phase5.xi (1) @ t=0.6,audc.phase5.xi (1) @ t=0.7,audc.phase5.xi (1) @ t=0.8,audc.phase5.xi (1) @ t=0.9,audc.phase5.xi (1) @ t=1,audc.phase5.xi (1) @ t=2,audc.phase5.xi (1) @ t=3,audc.phase5.xi (1) @ t=4,audc.phase5.xi (1) @ t=5,audc.phase5.xi (1) @ t=6,audc.phase5.xi (1) @ t=7,audc.phase5.xi (1) @ t=8,audc.phase5.xi (1) @ t=9,audc.phase5.xi (1) @ t=10,audc.phase5.xi (1) @ t=11,audc.phase5.xi (1) @ t=12,audc.phase5.xi (1) @ t=13,audc.phase5.xi (1) @ t=14,audc.phase5.xi (1) @ t=15,audc.phase5.xi (1) @ t=16,audc.phase5.xi (1) @ t=17,audc.phase5.xi (1) @ t=18,audc.phase5.xi (1) @ t=19,audc.phase5.xi (1) @ t=20,audc.phase5.xi (1) @ t=21,audc.phase5.xi (1) @ t=22,audc.phase5.xi (1) @ t=23,audc.phase5.xi (1) @ t=24,audc.phase5.xi (1) @ t=25,audc.phase5.xi (1) @ t=26,audc.phase5.xi (1) @ t=27,audc.phase5.xi (1) @ t=28,audc.phase5.xi (1) @ t=29,audc.phase5.xi (1) @ t=30,audc.phase5.xi (1) @ t=31,audc.phase5.xi (1) @ t=32,audc.phase5.xi (1) @ t=33,audc.phase5.xi (1) @ t=34,audc.phase5.xi (1) @ t=35,audc.phase5.xi (1) @ t=36,audc.phase5.xi (1) @ t=37,audc.phase5.xi (1) @ t=38,audc.phase5.xi (1) @ t=39,audc.phase5.xi (1) @ t=40,audc.phase5.xi (1) @ t=41,audc.phase5.xi (1) @ t=42,audc.phase5.xi (1) @ t=43,audc.phase5.xi (1) @ t=44,audc.phase5.xi (1) @ t=45,audc.phase5.xi (1) @ t=46,audc.phase5.xi (1) @ t=47,audc.phase5.xi (1) @ t=48,audc.phase5.xi (1) @ t=49,audc.phase5.xi (1) @ t=50,audc.phase5.xi (1) @ t=51,audc.phase5.xi (1) @ t=52,audc.phase5.xi (1) @ t=53,audc.phase5.xi (1) @ t=54,audc.phase5.xi (1) @ t=55,audc.phase5.xi (1) @ t=56,audc.phase5.xi (1) @ t=57,audc.phase5.xi (1) @ t=58,audc.phase5.xi (1) @ t=59,audc.phase5.xi (1) @ t=60,audc.phase5.xi (1) @ t=100,audc.phase5.xi (1) @ t=200,audc.phase5.xi (1) @ t=300,audc.phase5.xi (1) @ t=400,audc.phase5.xi (1) @ t=500,audc.phase5.xi (1) @ t=600
0.00791419054901,6.31217159681E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6352120404048638E-6,0.6514481827785609,0.9071899826332608,0.9323551687535879,0.9372374519945618,0.9384885079409284,0.9388210910031561
0.00791419962926,6.981412660974999E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.877488606643011E-7,0.6512720480737795,0.9071280954430065,0.9323072145521001,0.9371923546557178,0.9384441541626967,0.938776936091168
0.007914217520445,9.58159222103E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6501594336969465,0.9067207305645112,0.9319887437119144,0.9368923188650171,0.9381489343688396,0.9384830062859573
0.007914298388379998,7.948445107509999E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.561222814945873E-8,0.6506864664555803,0.9069198415726438,0.9321454167183794,0.9370401136889631,0.9382944032665066,0.9386278514596385
0.00791430984637,6.21561760838E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9796475223529145E-6,0.6515225805471921,0.9072156340185414,0.9323749614374757,0.9372560496015917,0.9385067950371696,0.9388392951109694
0.00791432023347,8.849480457945E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65036955587343,0.9068007265998217,0.9320517878765144,0.9369518089946068,0.9382074927588375,0.9385413147494372
0.007914321412240001,5.037497778205E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.574706511652102E-6,0.652009630955315,0.9073858243584163,0.9325066744951076,0.937379884891048,0.9386285809684056,0.9389605330475079
0.00791432700834,4.36268679722E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0515354052313626E-6,0.6523473944153431,0.9075032488748512,0.9325974474321097,0.9374652086869388,0.9387124878368809,0.9390440611012733
0.007914374406885,2.545117635775E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3195581539199774E-5,0.6529684049986566,0.90771392301085,0.9327594491928324,0.9376173188386802,0.938862030789645,0.9391929182395837
0.00791439636577,5.47640725452E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.723089219532754E-6,0.6518767527052192,0.9073381215976652,0.9324695382560467,0.9373449282797957,0.9385941927786814,0.9389262970055139
0.007914414333485002,6.45768569264E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6840229994679963E-6,0.6514712685854914,0.9071983972007608,0.9323617407693555,0.9372436423611548,0.9384945986441497,0.9388271550152845
0.00791444881668,2.22892347334E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3114957188505693E-5,0.6529625442604878,0.907711933592226,0.9327579182992699,0.9376158812727242,0.9388606174628521,0.9391915113902345
0.00791446316119,0.00103113531523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6499261305339891,0.9066253106616129,0.9319124995186929,0.9368201773008937,0.9380778753059683,0.9384122383392862
0.00791449216828,3.47642038676E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58754602700344E-6,0.65251945324772,0.9075615849713364,0.9326422871148634,0.9375073077509974,0.938753875888725,0.9390852592412962
0.007914492896795,8.644032709779999E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650431440435663,0.9068244727630993,0.9320705312382982,0.9369695011717604,0.9382249091575716,0.9385586571531928
0.007914503535645,9.24845394858E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6502667969724005,0.9067612973492544,0.9320206655725825,0.9369224321239821,0.9381785738016144,0.9385125186562686
0.00791452430244,6.622006849025E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0719632636160224E-6,0.6513001046431102,0.9071380453521986,0.9323149400412711,0.9371996228744672,0.9384513032664549,0.9387840533265468
0.00791454449641,8.246946119905E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6505412804641573,0.9068670545199804,0.9321042097644148,0.9370013035433153,0.9382562188647849,0.9385898346229624
0.007914548308019999,4.45610989026E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.124151574785094E-6,0.6520993076282607,0.9074177348862815,0.9325314692998661,0.9374032154818221,0.93865153001707,0.9389833800033522
0.0079145557649,9.69006148848E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6500530735684008,0.9066807179349753,0.9319572855327659,0.9368626481624694,0.9381197317726505,0.9384539291983424
0.007914559479735,1.42107985401E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694896034990066E-5,0.6532768610374227,0.9078187932399544,0.9328401591288845,0.9376931118141032,0.9389365468886295,0.9392670931392282
0.00791457734498,0.00104197387482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64990026931858,0.9066145975058619,0.9319039191530362,0.9368120549102237,0.938069873892205,0.9384042694745305
0.007914589158505,3.055438116545E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2186031597710933E-5,0.6528784975242361,0.9076833860638791,0.9327359474496539,0.9375952491570387,0.9388403330520863,0.9391713198975307
0.00791461443312,7.17605440922E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3593159255394723E-7,0.6510392647769615,0.907045528144487,0.9322431030723192,0.9371320371782649,0.9383848249943142,0.9387178713383478
0.00791462496481,7.58102904328E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3537833911470686E-7,0.6508355601170127,0.9069735794986156,0.9321872881502178,0.9370795349508622,0.9383331853574028,0.938666462444607
0.007914652023429999,9.82694257003E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6500113974818172,0.906664033107659,0.9319440067979474,0.9368500937412897,0.9381073681008348,0.9384416167854379
0.007914666590345,3.31895772921E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.957350303082819E-6,0.6526587256800154,0.9076088347102892,0.9326786212852811,0.937541423514646,0.9387874158970135,0.939118645438761
0.007914695595035,0.001028172802315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6499386128788378,0.9066299302375276,0.9319161193201655,0.936823589153284,0.9380812327812529,0.9384155812437364
0.00791470293433,5.14162286818E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26868312685696E-6,0.6519628153005544,0.9073692429346324,0.9324938036769411,0.93736777663277,0.9386166713328095,0.9389486765501607
0.00791473398779,6.056802303254999E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0159160961523893E-6,0.651549917347703,0.9072256792340776,0.932382820423662,0.9372634547342067,0.938514081564483,0.9388465498649231
0.0079147568614,9.359678395565001E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650145444063946,0.9067154725703135,0.93198461064063,0.9368884207885511,0.9381450978279158,0.938479186243371
0.007914775703905,3.9571395458900006E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5484288016622395E-5,0.653149483885145,0.9077755687441249,0.9328068954039681,0.9376618757595999,0.9389058375059006,0.93923652450452
0.007914810301265,7.37653435222E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.620212051571906E-7,0.6509356255710954,0.907008914408699,0.9322146981819879,0.9371053179024454,0.9383585446446709,0.9386917084026691
0.00791484056577,9.13446618185E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6502614968325927,0.9067593513799572,0.932019143301051,0.9369209977848906,0.9381771624396187,0.9385111134493975
0.007914893377005,3.86908233471E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.801578144467994E-6,0.6524184062835076,0.9075271257867934,0.9326157648602604,0.9374823997256446,0.9387293868703148,0.9390608821638442
0.007914913692419999,0.00103611071298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6499142676533571,0.9066197312206955,0.9319079341916416,0.9368158378584189,0.9380735962006078,0.9384079755393808
0.007914917078685,4.783775335175E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9445446152145005E-6,0.6520627584544733,0.9074040506982168,0.9325207219808678,0.9373930810907147,0.9386415560793631,0.9389734490798606
0.00791492802888,0.0010252102894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6499402337435211,0.9066306484909075,0.9319167013682547,0.9368241413820831,0.9380817770860617,0.9384161234115392
0.00791495992059,7.898247045915E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.618934460090883E-8,0.6507593341056435,0.906946758639256,0.9321664989717231,0.9370599829315984,0.938313955368308,0.9386473185863653
0.00791505603658,1.982360467715E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308741790208277E-5,0.6529608014574239,0.9077113434474218,0.9327574644228285,0.9376154551151343,0.9388601985030218,0.9391910943537137
0.00791507380657,3.7594483453E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.097331869180409E-6,0.6524559173084116,0.9075399959430651,0.9326256845573018,0.9374917183283413,0.9387385493566321,0.9390700029326352
0.007915097885695,1.495146581775E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5860195868874092E-5,0.6531924785932867,0.9077900080928133,0.9328180019333683,0.9376723029617408,0.9389160880641514,0.9392467278317329
0.007915138964935,9.29410902297E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6502177891690588,0.9067426788862596,0.9320059987048405,0.9369085932330008,0.9381649519347504,0.9384989549987015
0.007915149713835001,0.00100820787516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6499598202922078,0.9066405136294621,0.9319248569463364,0.9368319084787462,0.938089439803599,0.9384237578570542
0.0079151618364,8.72663518874E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6503833521021424,0.9068060207006704,0.932055966699306,0.9369557534734967,0.9382113757573324,0.938545181251906
0.007915181777575,6.78596108953E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.867953507732693E-7,0.6512340983703265,0.9071146349691189,0.9322967628404624,0.9371825214634849,0.9384344820903978,0.9387673071254787
0.00791519788436,8.19489300318E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6505395561708364,0.9068664297374069,0.9321037223735141,0.9370008445616023,0.9382557672976174,0.9385893850410465
0.007915200212424998,6.70122073415E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.415917448644823E-7,0.6511829248458627,0.9070964860779943,0.9322826711250518,0.9371692637774152,0.9384214416618656,0.9387543248226845
0.007915208751135,9.434350942355E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6501510602536211,0.9067175831914239,0.931986269659552,0.936889985470936,0.9381466378076346,0.9384807196000646
0.007915224867025,6.930939767885E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.326067316675343E-7,0.6512545327029062,0.9071218841631532,0.9323023918812721,0.9371878174319245,0.9384396912948083,0.9387724931166179
0.007915254113224999,8.92923899854E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6503152433596364,0.9067798866069803,0.9320353384851705,0.9369362821442477,0.9381922079365117,0.9385260948663398
0.00791526764797,4.11711568869E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.806583223660142E-6,0.6524371900876555,0.9075336964629266,0.9326208512825152,0.9374871821941699,0.9387340902614991,0.9390655644093187
0.007915269790325,7.84641324485E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.774430522433634E-5,0.6533398630524452,0.9078402601773066,0.932856682532248,0.9377086293638508,0.9389518032843702,0.9392822797578981
0.007915332489235,9.213701077425E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6502654572522348,0.9067607829425557,0.9320202594843119,0.9369220487995773,0.9381781964496583,0.9385121429068364
0.00791535668464,5.32909576778E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7627211127140957E-6,0.6518778017119745,0.9073392681718606,0.9324705596426185,0.9373459140762881,0.9385951684574483,0.9389272698852634
0.00791537880154,5.242405351365E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7940681734841885E-6,0.6518816293704388,0.9073409564759802,0.9324719265259949,0.9373472106747653,0.9385964463854568,0.9389285427787648
0.00791539864258,1.89628695896E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4946204835170376E-5,0.6531141943507699,0.9077634668100801,0.9327975782450469,0.9376531246891441,0.9388972333022213,0.9392279595280005
